Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Molecular_Function_2021,sequence-specific double-stranded DNA binding (GO:1990837),177/712,0.0007429386790005491,0.0190749505833391,0,0,1.3383358472208302,9.642571995248982,FOXA1;PRDM5;RORC;RORB;TNF;HOXA13;DUX4;NR3C2;FOXQ1;SOX2;CREB3L3;SOX18;PITX1;MNX1;PKNOX2;SOX5;KCNH2;HES6;NKX6-3;NKX6-2;MSX2;OSR1;BHLHA15;HNF1A;OVOL1;POU3F1;AR;ISL2;ARGFX;HOXB9;RFX6;ZSCAN23;HOXB1;LMX1B;HOXB8;HOXB7;DLX3;DLX6;ARX;GATA6;GATA5;BHLHE22;MACROH2A2;BHLHE23;HOXB13;GATA1;GLIS1;SCRT2;ZNF704;NKX2-1;ALX3;HOXC4;ALX1;HOXC9;MSC;HOXC8;TFAP2A;EGR1;TFAP2C;EGR3;EGR4;BCL11B;HMGA2;ESRRG;FOXN1;POU2F3;SOX30;ISX;PHOX2A;NR4A1;LIN28B;TLX2;LHX1;DMRTC2;ZSCAN4;LHX6;LHX5;SP9;LHX9;VSX1;ZSCAN1;MESP2;BARHL1;THRB;BNC2;ONECUT2;FOXE1;ONECUT3;BNC1;ONECUT1;SIX1;TFCP2L1;NR2E1;HOXC12;GLI1;HOXC11;MEOX1;GLI2;DMBX1;HEY1;SIX4;HNF4A;SIX2;HEY2;ZIC1;SIX3;ZNF385D;TEAD1;NKX3-2;NKX3-1;VENTX;KLF11;EMX2;KLF12;POU1F1;PROP1;MSGN1;FOXL2;ETV1;PROX1;OLIG2;KLF14;KLF15;PAX2;ETV7;NR5A2;TAL1;PAX9;PPARG;IRF6;YAP1;FOXC2;FOXC1;HLF;CEBPD;LEF1;BARX2;TBXT;HSFY1;ATOH7;CUX2;ERBB4;GSC;TBX20;NOTO;HES1;HES2;HES5;SPDEF;DRGX;IRX1;ARNT2;FOXB1;GSX1;DMRT1;CDX2;GSX2;UNCX;FOXJ1;LBX1;MEIS3;POU4F1;VAX2;TBX3;TBX18;POU4F3;TBX2;KLF1;FOXR1;TBX15;GFI1B;DPRX;NFIB;BCL6B;NEUROG1;MIXL1;FOXA2
GO_Molecular_Function_2021,metalloendopeptidase activity (GO:0004222),29/82,0.0008394134742266527,0.0206681218648581,0,0,2.197360106051895,15.563477881215794,ADAMDEC1;ADAMTS12;ADAMTS10;THSD4;ADAMTS4;ADAMTS5;ADAMTS15;ADAMTS2;ADAMTS3;ADAMTSL5;ADAMTS1;ADAMTSL3;ADAMTS18;ADAMTSL2;MMP28;ADAMTS8;ADAMTS9;MME;ECEL1;ADAM33;MMP8;ADAMTS20;MMP12;KEL;MMP16;MMP15;MEP1A;MMP23B;TRABD2B
GO_Molecular_Function_2021,ligand-gated sodium channel activity (GO:0015280),7/10,0.0008614483244184681,0.0206681218648581,0,0,9.347942232239753,65.9674513519799,SCNN1G;ASIC4;ASIC5;SHROOM2;ASIC2;ASIC3;ASIC1
GO_Molecular_Function_2021,solute:sodium symporter activity (GO:0015370),14/30,0.0008934167663215872,0.0206681218648581,0,0,3.5087807325639737,24.63324559698472,SLC34A3;SLC34A2;SLC34A1;SLC4A10;SLC5A1;SLC4A4;SLC4A9;SLC13A5;SLC17A1;SLC28A2;SLC17A2;SLC28A1;SLC17A3;SLC28A3
GO_Molecular_Function_2021,growth factor receptor binding (GO:0070851),35/105,0.0009038188848598842,0.0206681218648581,0,0,2.008827238335435,14.0796322005519,IL23R;ITGB3;PDGFA;FGF1;AREG;FGF5;ESM1;EFEMP1;FGF8;IL36A;FGF9;ERBB4;FGF20;AGR2;IL12B;FGF23;FGF22;FAM83B;PDGFRB;IL10;PDGFRA;KL;LINGO1;IL1R1;IL37;VEGFD;EREG;BTC;FGF16;IL3;IL6;EPGN;FGF18;TLR5;FGF10
GO_Molecular_Function_2021,neuropeptide receptor binding (GO:0071855),10/18,0.0009056139083920304,0.0206681218648581,0,0,5.010025062656641,35.10473204852296,PYY;GAL;UCN3;UCN2;NPY;GHRH;ASIP;NMU;NTS;SHANK1
GO_Molecular_Function_2021,heme binding (GO:0020037),31/91,0.0011575245991782,0.0258429948555655,0,0,2.0749979003947256,14.030039208076523,HBB;HBD;CYP46A1;CYP2C19;CYP19A1;CYP2C18;CYP26B1;HBM;CYP2B6;TDO2;CYP11A1;STC2;CYP1B1;HMOX1;HBQ1;CYP2J2;PTGIS;AMBP;HBG2;HBG1;NOS3;HBE1;HBA1;CYP27A1;CYP2C9;CYP2W1;CYP21A2;CYP11B1;PXDN;CYP1A2;NOX5
GO_Molecular_Function_2021,transmitter-gated ion channel activity (GO:0022824),15/34,0.001213823431696,0.0265233332840824,0,0,3.1660173017235684,21.25657697113109,CHRNA1;GABRA2;GABRB2;GABRB1;GRID2;GABRA4;HTR3E;GRIK3;GRIK4;HTR3A;GRIK2;HTR3B;GABRG1;GLRA2;GABRE
GO_Molecular_Function_2021,arachidonic acid epoxygenase activity (GO:0008392),9/16,0.0014690021112569,0.0309473400786306,0,0,5.152199591939006,33.6086838310363,CYP2J2;CYP4Z1;CYP2C9;CYP2B6;CYP4F2;CYP4A11;CYP2C19;CYP4F12;CYP2C18
GO_Molecular_Function_2021,ankyrin binding (GO:0030506),10/19,0.0015705252578126,0.0309473400786306,0,0,4.453077137287663,28.7506030066612,SPTBN4;CDH1;KCNQ2;SLC4A1;NRCAM;RHAG;FLNC;RHCG;SPTB;RHBG
GO_Molecular_Function_2021,calcium activated cation channel activity (GO:0005227),10/19,0.0015705252578126,0.0309473400786306,0,0,4.453077137287663,28.7506030066612,CCT8L2;ANO1;TMEM63C;KCNMB2;KCNMA1;KCNMB4;PKD2L1;KCNN2;TRPM5;TRPM4
GO_Molecular_Function_2021,protein tyrosine kinase activity (GO:0004713),35/108,0.0015799426355925,0.0309473400786306,0,0,1.9259099310749883,12.422825362080518,BLK;ALK;ITK;PKDCC;FLT1;EPHA10;FLT4;EGFR;IGF1R;ERBB3;ERBB4;KDR;ROS1;EPHB3;PDGFRB;NTRK1;PDGFRA;NTRK2;EPHA7;SRMS;MUSK;EPHA8;NTRK3;INSRR;BMX;PTK2;ZAP70;LCK;ROR1;ROR2;MET;FGFR2;FRK;EPHA2;FGFR1
GO_Molecular_Function_2021,alpha-adrenergic receptor activity (GO:0004936),5/6,0.0015970876574171,0.0309473400786306,0,0,20.02377972465582,128.94460173433222,ADRA1D;ADRA2C;ADRA1B;ADRA2B;ADRA2A
GO_Molecular_Function_2021,gap junction channel activity involved in cell communication by electrical coupling (GO:1903763),5/6,0.0015970876574171,0.0309473400786306,0,0,20.02377972465582,128.94460173433222,GJA1;GJB2;GJD3;GJA5;GJB6
GO_Molecular_Function_2021,serine-type endopeptidase activity (GO:0004252),34/105,0.0018559444055401,0.0352973130461069,0,0,1.9233413593005333,12.096589286911485,CELA3A;TPSD1;PRSS1;TPSB2;KLK1;TMPRSS4;CD5L;PCSK9;KLK2;PRSS22;PRSS21;DPP4;PRSS3;RHBDL3;TPSAB1;PRSS2;HABP2;ELANE;HGFAC;CELA2B;TPSG1;F10;F11;CELA1;MMP8;PRSS33;TMPRSS13;PRSS12;PRSS54;F7;GZMM;FAP;MASP1;LPA
GO_Molecular_Function_2021,serine-type peptidase activity (GO:0008236),39/125,0.0019542352181101,0.0364909012545286,0,0,1.821967673185653,11.364990431769163,CFD;CELA3A;TPSD1;PRSS1;TPSB2;KLK1;HTRA3;TMPRSS4;CD5L;HTRA1;PCSK9;TMPRSS2;KLK2;PRSS22;PRSS21;DPP4;PRSS3;RHBDL3;TPSAB1;PRSS2;HABP2;ELANE;HGFAC;CELA2B;TPSG1;F10;F11;PRSS16;CELA1;MMP8;PRSS33;TMPRSS13;PRSS12;PRSS54;F7;GZMM;FAP;MASP1;LPA
GO_Molecular_Function_2021,endopeptidase activity (GO:0004175),84/315,0.0023842309084944,0.0437250918397098,0,0,1.4642956634785032,8.842703858827443,ADAMDEC1;PRSS1;TPSB2;PCSK9;PRSS22;PRSS21;ADAMTS4;USP17L7;ADAMTS5;USP17L4;UCHL1;ADAMTS2;ADAMTS3;ADAMTSL5;ADAMTS1;USP17L8;ADAMTSL3;ADAMTSL2;MMP28;CTSF;PRSS3;TPSAB1;CTSE;ADAMTS8;PRSS2;ADAMTS9;HABP2;HGFAC;USP6;CELA2B;TPSG1;MME;MMP8;PRSS12;PGC;PRSS54;ADAMTS20;MMP12;ACE2;BACE2;F7;SFRP1;KEL;MMP16;MMP15;MEP1A;MMP23B;MASP1;LPA;TRABD2B;CELA3A;TPSD1;PSMB11;KLK1;HTRA3;TMPRSS4;CD5L;KLK2;ADAMTS12;ADAMTS10;THSD4;PSMA8;DPP4;ADAMTS15;PRSS50;ADAMTS18;RHBDL3;ELANE;F10;USP9Y;ECEL1;F11;ADAM33;CELA1;USP17L10;USP17L2;PRSS33;USP17L3;TMPRSS13;USP17L1;GZMM;FAP;PIP;REN
GO_Molecular_Function_2021,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen (GO:0016709)",15/36,0.0024309298946024,0.0437993859957325,0,0,2.864133357232479,17.240597534433256,NOS3;CYP4F2;AKR1D1;CYP4A22;CYP4A11;FMO1;MICAL2;FMO2;AKR1C4;CYP46A1;CYP4F11;CYP4F12;CYP27A1;CH25H;CYP26B1
GO_Molecular_Function_2021,fibroblast growth factor receptor binding (GO:0005104),11/23,0.0024855897688902,0.0440120809077631,0,0,3.674020222277931,22.03400056911776,FGF5;KL;FGF16;FGF8;FGF9;FGF18;FGF20;FGF1;FGF23;FGF22;FGF10
GO_Molecular_Function_2021,olfactory receptor activity (GO:0004984),59/209,0.0025731375697534,0.0447900387141833,0,0,1.5819166032309904,9.43238225763506,OR7G2;OR11L1;OR10J3;OR1C1;OR14J1;OR5K2;OR5K1;OR2M4;OR51Q1;OR5B12;OR5B2;OR4D1;OR6C70;OR14C36;OR1J4;OR1J2;OR1J1;OR10Z1;OR6X1;OR2AT4;OR10A2;OR8G5;OR6C2;OR14A2;OR52A5;OR1A1;OR51B2;OR6K2;OR1E1;OR52D1;OR1Q1;OR10D3;OR51B6;OR5AN1;OR6C68;OR6B3;OR6B2;OR7D2;OR2A25;OR5AU1;OR6F1;OR51I2;OR1D2;OR14A16;OR5B21;OR5H1;OR14K1;OR6J1;OR1L6;OR51M1;OR5L1;OR1L4;OR1L3;OR1L1;OR6V1;OR6A2;OR13A1;OR2A4;OR5C1
GO_Molecular_Function_2021,delayed rectifier potassium channel activity (GO:0005251),14/33,0.0027503240011678,0.0470763791533229,0,0,2.9542081495761483,17.418119242862403,KCNG1;KCNH2;KCNE1;KCNA1;KCNC3;KCNA3;KCNA4;KCNA5;KCNA6;KCNA7;KCNQ1;KCNS3;KCNQ2;KCNQ3
GO_Molecular_Function_2021,calcium channel activity (GO:0005262),28/84,0.0028081228970315,0.0472777412336298,0,0,2.0070493454179257,11.79189464336874,RYR1;CATSPER1;SLC24A2;RYR2;CACNA1B;PKD1L1;PKD2L1;CACNA1C;PKD1L3;CACNA1E;TRPM1;CACNA1I;CACNG8;NCS1;TRPM8;TRPM5;CACNG4;TRPM4;CACNG5;TMC1;TRPC6;TRPC3;TRPC4;CACNA2D1;CACNA2D3;GRIN1;TRPV4;SLC24A5
GO_Molecular_Function_2021,sulfotransferase activity (GO:0008146),16/40,0.0029081895211352,0.0481727522291278,0,0,2.673360107095047,15.613023326053431,CHST8;CHST6;HS3ST3A1;HS3ST1;SULT2B1;SULT1C2;CHST15;CHST1;GAL3ST2;SULT6B1;CHST4;GAL3ST3;SULT4A1;CHST5;GAL3ST4;CHST3
GO_Molecular_Function_2021,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced iron-sulfur protein as one donor, and incorporation of one atom of oxygen (GO:0016713)",6/9,0.0030592966578662,0.0490921510566977,0,0,8.01051577366049,46.37744372869728,CYP11A1;CYP4F2;CYP11B1;CYP4A22;CYP4A11;CYP4F12
GO_Molecular_Function_2021,protein-glutamine gamma-glutamyltransferase activity (GO:0003810),6/9,0.0030592966578662,0.0490921510566977,0,0,8.01051577366049,46.37744372869728,EPB42;TGM7;TGM6;TGM5;TGM3;TGM2
GO_Molecular_Function_2021,voltage-gated calcium channel activity (GO:0005245),15/37,0.0033420311050849,0.0528040914603425,0,0,2.7337743812022355,15.585730371934408,CATSPER1;RYR1;TMC1;CACNA2D1;CACNA1B;CACNA2D3;CACNA1C;CACNA1E;CACNA1H;CACNA1G;CACNA1I;CACNG8;NCS1;CACNG4;CACNG5
GO_Molecular_Function_2021,BMP binding (GO:0036122),7/12,0.0038920244081412,0.0605622585933493,0,0,5.608064112196344,31.118171076727823,GREM1;GREM2;BMPR2;UCMA;SOST;GDF5;NBL1
GO_Molecular_Function_2021,ligand-gated anion channel activity (GO:0099095),9/18,0.0042346815758589,0.0639561467412812,0,0,4.006765221748935,21.89475676627018,GABRA2;GABRB2;GLRA1;GABRB1;GLRA2;GABRA4;GABRE;CFTR;GABRG1
GO_Molecular_Function_2021,"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen (GO:0016702)",9/18,0.0042346815758589,0.0639561467412812,0,0,4.006765221748935,21.89475676627018,TDO2;ALOX5;ALOX15;PIR;ALOX12B;CDO1;IDO2;ALOX15B;ALOXE3
GO_Molecular_Function_2021,N-acetylglucosamine 6-O-sulfotransferase activity (GO:0001517),5/7,0.0046644034387286,0.0665325323829765,0,0,10.011264080100124,53.73841660749163,CHST6;CHST1;CHST4;CHST5;CHST3
GO_Molecular_Function_2021,retinol binding (GO:0019841),5/7,0.0046644034387286,0.0665325323829765,0,0,10.011264080100124,53.73841660749163,CYP2W1;CYP27C1;RBP4;RBP3;RBP1
GO_Molecular_Function_2021,telethonin binding (GO:0031433),5/7,0.0046644034387286,0.0665325323829765,0,0,10.011264080100124,53.73841660749163,KCNE1;CSRP3;BMP10;MYOZ1;MYOZ2
GO_Molecular_Function_2021,vascular endothelial growth factor-activated receptor activity (GO:0005021),5/7,0.0046644034387286,0.0665325323829765,0,0,10.011264080100124,53.73841660749163,PDGFRA;NRP2;FLT1;FLT4;KDR
GO_Molecular_Function_2021,serine-type endopeptidase inhibitor activity (GO:0004867),21/60,0.0047659052363299,0.0670491051741207,0,0,2.159935816884799,11.547595272831574,SERPINA11;SERPINB3;SERPINB10;APP;SERPINB4;SERPINA1;SERPINB2;SERPINB13;SERPINE2;AMBP;SERPINE3;SERPINE1;SERPINA10;TFPI2;SERPINB5;AGT;SLPI;SPINK9;WFDC10B;PI3;WFDC13
GO_Molecular_Function_2021,endopeptidase inhibitor activity (GO:0004866),35/115,0.0050301913716814,0.0698108991718489,0,0,1.7566204287515763,9.296557463557724,SERPINA11;SERPINB10;APP;SERPINA1;SERPINB13;SERPINE2;SERPINE3;SERPINE1;PZP;SERPINA10;CST5;SMR3A;SPOCK3;TIMP3;SPP2;PI3;TIMP4;WFDC13;SERPINB3;SERPINB4;SPINK1;SERPINB2;AMBP;AHSG;RARRES1;TFPI2;SERPINB5;AGT;SLPI;COL4A3;SPINK9;WFDC10B;BIRC7;LPA;LTF
GO_Molecular_Function_2021,actin binding (GO:0003779),50/177,0.0051217722793314,0.0701341350783121,0,0,1.582079138841822,8.344288415316042,SPEF1;LDB3;SLC6A2;EPS8;TMSB4Y;PHACTR3;MYOZ1;CCR5;MYOZ2;PACRG;SHROOM2;PAWR;COBL;SPTB;MYL4;TMSB15A;MYL2;KCNMA1;PPP1R42;EZR;PRKN;SPTBN4;PLEKHH2;HPCA;CXCR4;NOD2;MEFV;NCALD;ADD2;SCIN;MOBP;CALD1;TNNI2;TNNI3;EPS8L3;MYH10;GBP1;PDLIM4;GSN;DMTN;NOS3;MICAL2;PARVA;CGN;PTK2;MLPH;TRPV4;PIP;FERMT2;CDK5R2
GO_Molecular_Function_2021,channel activity (GO:0015267),17/46,0.0057056980543,0.0771019987074488,0,0,2.3505674980737097,12.143713229915322,CHRNA1;SLC14A1;AQP12B;TRPA1;AQP10;AQP8;AQP9;AQP6;AQP4;AQP1;SCNN1G;P2RX6;ASIC4;TRPV4;TRPM5;STEAP1;PANX3
GO_Molecular_Function_2021,ammonium transmembrane transporter activity (GO:0008519),6/10,0.0063560814774261,0.0820728676167231,0,0,6.007511266900351,30.38805383440362,RHAG;RHCG;RHBG;RHCE;RHD;AQP1
GO_Molecular_Function_2021,alkane 1-monooxygenase activity (GO:0018685),4/5,0.0067128733006862,0.0820728676167231,0,0,16.015015015015017,80.13478238102614,CYP4F2;CYP4A22;CYP4A11;CYP4F12
GO_Molecular_Function_2021,CCR1 chemokine receptor binding (GO:0031726),4/5,0.0067128733006862,0.0820728676167231,0,0,16.015015015015017,80.13478238102614,CCL23;CCL7;CCL4;CCL3
GO_Molecular_Function_2021,CXCR3 chemokine receptor binding (GO:0048248),4/5,0.0067128733006862,0.0820728676167231,0,0,16.015015015015017,80.13478238102614,CXCL10;CXCL11;CXCL13;PF4
GO_Molecular_Function_2021,endogenous lipid antigen binding (GO:0030883),4/5,0.0067128733006862,0.0820728676167231,0,0,16.015015015015017,80.13478238102614,CD1E;CD1C;CD1B;CD1A
GO_Molecular_Function_2021,exogenous lipid antigen binding (GO:0030884),4/5,0.0067128733006862,0.0820728676167231,0,0,16.015015015015017,80.13478238102614,CD1E;CD1C;CD1B;CD1A
GO_Molecular_Function_2021,leukotriene-B4 20-monooxygenase activity (GO:0050051),4/5,0.0067128733006862,0.0820728676167231,0,0,16.015015015015017,80.13478238102614,CYP4F2;CYP4A11;CYP4F11;CYP4F12
GO_Molecular_Function_2021,melanocortin receptor binding (GO:0031779),4/5,0.0067128733006862,0.0820728676167231,0,0,16.015015015015017,80.13478238102614,POMC;MRAP;ASIP;MRAP2
GO_Molecular_Function_2021,calcium-dependent phospholipase A2 activity (GO:0047498),8/16,0.0069813567453029,0.0834178166758103,0,0,4.006012024048096,19.887894785475144,PLA2G2F;PLA2G4F;PLA2G2D;PLA2G4D;PLA2G4E;PLA2G2C;PLA2G3;PLA2G5
GO_Molecular_Function_2021,BMP receptor binding (GO:0070700),7/13,0.0069853283681788,0.0834178166758103,0,0,4.673094582185492,23.19697643356495,BMP4;BMP3;CDH5;BMP2;GDF15;ELAPOR2;BMP5
GO_Molecular_Function_2021,transmitter-gated ion channel activity involved in regulation of postsynaptic membrane potential (GO:1904315),12/30,0.0094432427287434,0.1114736814071208,0,0,2.671681711802073,12.456598022281044,CHRNA1;GABRA2;CHRNB4;GRID2;CHRNA2;CHRNA4;GABRA4;GRIK3;GRIK4;GRIK2;GABRE;GABRG1
GO_Molecular_Function_2021,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen (GO:0016712)",9/20,0.0099467623112377,0.1160832374277408,0,0,3.27785244071889,15.112565479687788,CYP2J2;CYP2C9;CYP2W1;CYP2B6;CYP1A2;CYP1B1;CYP2C19;CYP19A1;CYP2C18
GO_Molecular_Function_2021,myosin binding (GO:0017022),19/56,0.0102110835311174,0.1172740122374493,0,0,2.0590847064094997,9.439423984054914,RAB3B;MYLK2;RAB3C;KIRREL1;GSN;MYOC;CXCR4;USH2A;LARP6;NKD2;MLPH;ACTC1;MOBP;RAB25;NPHS1;CALD1;MYL2;MYH8;HAP1
GO_Molecular_Function_2021,coreceptor activity involved in Wnt signaling pathway (GO:0071936),5/8,0.0103913681729385,0.1172740122374493,0,0,6.673758865248227,30.4775871814458,ROR1;GPC4;ROR2;GPC6;LRP6
GO_Molecular_Function_2021,neurotrophin binding (GO:0043121),5/8,0.0103913681729385,0.1172740122374493,0,0,6.673758865248227,30.4775871814458,NTRK1;NGFR;NTRK2;NTRK3;HAP1
GO_Molecular_Function_2021,frizzled binding (GO:0005109),13/34,0.0108053652524307,0.1203957930603497,0,0,2.4810037383400814,11.233271602840947,WNT10A;WNT5B;MYOC;WNT3A;WNT5A;WNT8A;WNT9B;WNT7A;WNT9A;LRP6;WNT6;SFRP1;WNT3
GO_Molecular_Function_2021,anion transmembrane transporter activity (GO:0008509),8/17,0.0109024427990384,0.1203957930603497,0,0,3.5606769093743043,16.08987431796811,SLC22A3;SLCO2B1;SLCO1B3;SLCO1A2;SLC4A1;SLC17A3;ABCG2;SLC22A11
GO_Molecular_Function_2021,peptide hormone receptor binding (GO:0051428),7/14,0.0115823681373447,0.1244410486944473,0,0,4.005259203606311,17.856532258167054,ADCYAP1;UCN3;UCN2;GHRH;LEP;VIP;GPHA2
GO_Molecular_Function_2021,carbonate dehydratase activity (GO:0004089),6/11,0.0116322694008441,0.1244410486944473,0,0,4.805708562844266,21.40449233126692,CA12;CA1;CA5A;CA4;CA6;CA9
GO_Molecular_Function_2021,sodium:phosphate symporter activity (GO:0005436),6/11,0.0116322694008441,0.1244410486944473,0,0,4.805708562844266,21.40449233126692,SLC34A3;SLC34A2;SLC34A1;SLC17A1;SLC17A2;SLC17A3
GO_Molecular_Function_2021,metallopeptidase activity (GO:0008237),35/121,0.0117636833193397,0.1245495130820812,0,0,1.6334496612803897,7.256989172214129,ADAMDEC1;ADAMTS12;ADAMTS10;THSD4;ADAMTS4;ADAMTS15;ADAMTS5;ADAMTS2;ADAMTS3;ADAMTSL5;ADAMTS1;ADAMTS18;ADAMTSL3;MMP28;ADAMTSL2;ADAM23;ADAMTS8;ADAMTS9;MME;ECEL1;ADAM33;ADAM30;MMP8;ADAMTS20;MMP12;ACE2;KEL;MMP16;MEP1A;MMP15;PAPPA;MMP23B;ADAM8;TRABD2B;PAPPA2
GO_Molecular_Function_2021,gap junction channel activity (GO:0005243),10/24,0.0125723677149701,0.1317532820742283,0,0,2.861797350519155,12.523951849844073,GJA1;GJB2;GJD3;GJB4;GJA3;GJA5;GJB6;GJB5;GJE1;PANX3
GO_Molecular_Function_2021,hormone receptor binding (GO:0051427),9/21,0.0143672623790817,0.1475517846331692,0,0,3.0045101478326237,12.747544988731752,NPPB;NPPC;ADCYAP1;CSH2;CSH1;GHRH;LEP;VIP;GPHA2
GO_Molecular_Function_2021,neurotransmitter receptor activity involved in regulation of postsynaptic membrane potential (GO:0099529),9/21,0.0143672623790817,0.1475517846331692,0,0,3.0045101478326237,12.747544988731752,CHRNA1;GABRA2;GRID2;GABRA4;GRIK3;GRIK4;GRIK2;GABRE;GABRG1
GO_Molecular_Function_2021,sodium ion transmembrane transporter activity (GO:0015081),11/28,0.0148000694621952,0.1504917954225202,0,0,2.5926149853272973,10.923006874399336,SLC9A2;SLC8A3;SLC12A3;SCNN1G;ASIC4;PKD2L1;KCNK1;SLC9C1;ASIC3;SLC9C2;SLC8A2
GO_Molecular_Function_2021,potassium ion transmembrane transporter activity (GO:0015079),12/32,0.0166393411417607,0.1626353299505014,0,0,2.404212637913741,9.847619957681175,KCNG1;SLC12A3;KCNK7;KCNK10;ABCC8;KCNA1;SLC12A1;ABCC9;KCNK16;KCNK1;AQP1;KCNK4
GO_Molecular_Function_2021,"coreceptor activity involved in Wnt signaling pathway, planar cell polarity pathway (GO:1904929)",4/6,0.0169444793619315,0.1626353299505014,0,0,8.007007007007006,32.65107886221352,ROR1;GPC4;ROR2;GPC6
GO_Molecular_Function_2021,epinephrine binding (GO:0051379),4/6,0.0169444793619315,0.1626353299505014,0,0,8.007007007007006,32.65107886221352,ADRB3;ADRA2C;ADRA2B;ADRA2A
GO_Molecular_Function_2021,gap junction hemi-channel activity (GO:0055077),4/6,0.0169444793619315,0.1626353299505014,0,0,8.007007007007006,32.65107886221352,GJA1;GJA3;GJA5;PANX3
GO_Molecular_Function_2021,myosin light chain binding (GO:0032027),4/6,0.0169444793619315,0.1626353299505014,0,0,8.007007007007006,32.65107886221352,MYLK2;MYOC;MYH8;CXCR4
GO_Molecular_Function_2021,purine nucleobase transmembrane transporter activity (GO:0005345),4/6,0.0169444793619315,0.1626353299505014,0,0,8.007007007007006,32.65107886221352,AQP9;SLC28A2;SLC28A1;SLC28A3
GO_Molecular_Function_2021,chemorepellent activity (GO:0045499),10/25,0.0172698547435253,0.1627168882715647,0,0,2.670843776106934,10.840401482437889,SEMA5A;DPP4;SEMA6B;SEMA5B;EPHA7;SEMA3D;SEMA3A;SEMA6D;SEMA3B;NRG1
GO_Molecular_Function_2021,wide pore channel activity (GO:0022829),10/25,0.0172698547435253,0.1627168882715647,0,0,2.670843776106934,10.840401482437889,GJA1;GJB2;GJD3;GJA3;GJB4;GJA5;GJB6;GJB5;GJE1;PANX3
GO_Molecular_Function_2021,heparan sulfate sulfotransferase activity (GO:0034483),7/15,0.0180199244103475,0.1652362711555971,0,0,3.504382669671926,14.07457229188566,HS3ST3A1;NDST3;HS3ST5;HS3ST4;HS3ST1;HS6ST2;HS6ST3
GO_Molecular_Function_2021,voltage-gated potassium channel activity involved in cardiac muscle cell action potential repolarization (GO:0086008),7/15,0.0180199244103475,0.1652362711555971,0,0,3.504382669671926,14.07457229188566,KCNH2;KCNJ5;KCNE1;KCNJ8;KCNQ1;KCNA5;KCNJ2
GO_Molecular_Function_2021,water transmembrane transporter activity (GO:0005372),7/15,0.0180199244103475,0.1652362711555971,0,0,3.504382669671926,14.07457229188566,AQP10;AQP8;AQP9;AQP6;AQP4;SLC5A1;AQP1
GO_Molecular_Function_2021,calcium-activated potassium channel activity (GO:0015269),6/12,0.0193725309365546,0.1702076712979975,0,0,4.0045067601402105,15.79337079705844,CCT8L2;KCNMB2;KCNMA1;KCNMB4;KCNN2;PKD2L1
GO_Molecular_Function_2021,neurexin family protein binding (GO:0042043),6/12,0.0193725309365546,0.1702076712979975,0,0,4.0045067601402105,15.79337079705844,NLGN1;NLGN2;CPE;SYTL5;SYTL3;SYTL2
GO_Molecular_Function_2021,transforming growth factor beta-activated receptor activity (GO:0005024),6/12,0.0193725309365546,0.1702076712979975,0,0,4.0045067601402105,15.79337079705844,ACVRL1;TGFBR3L;BMPR2;BMPR1B;LTBP1;BMPR1A
GO_Molecular_Function_2021,adenylate cyclase inhibiting G protein-coupled glutamate receptor activity (GO:0001640),5/9,0.0195564802465079,0.1702076712979975,0,0,5.005006257822278,19.691939749291915,GRM3;GRM5;GRM4;GRM8;GRIK3
GO_Molecular_Function_2021,G protein-coupled glutamate receptor activity (GO:0098988),5/9,0.0195564802465079,0.1702076712979975,0,0,5.005006257822278,19.691939749291915,GRM3;GRM5;GRM4;GRM8;GRIK3
GO_Molecular_Function_2021,sodium:chloride symporter activity (GO:0015378),5/9,0.0195564802465079,0.1702076712979975,0,0,5.005006257822278,19.691939749291915,SLC12A3;SLC12A1;SLC6A1;SLC6A2;SLC6A3
GO_Molecular_Function_2021,voltage-gated sodium channel activity (GO:0005248),9/22,0.0200816307474327,0.1733095359463317,0,0,2.7732205153903977,10.837606488963957,CACNA1I;SCN9A;SCN7A;SCN2A;SCN3A;SCN4B;CACNA1H;CACNA1G;SCN2B
GO_Molecular_Function_2021,secondary active transmembrane transporter activity (GO:0015291),18/56,0.0217111782043823,0.185811500132506,0,0,1.8987813582172408,7.272195939919825,SLC46A2;SLC4A1;SLCO5A1;SLC16A10;SLCO6A1;SLC4A4;SLCO1C1;SLCO1B1;CLCN4;SLCO2B1;SLCO2A1;SLCO1B3;SLCO1A2;SLC28A2;SLC28A1;SLC22A11;SLC28A3;SLC22A9
GO_Molecular_Function_2021,glutamate receptor activity (GO:0008066),8/19,0.0232215699679546,0.1954799373531919,0,0,2.912916742576061,10.960355195012363,GRM3;GRID2;GRM5;GRM4;GRM8;GRIK3;GRIK4;GRIK2
